cm.DESPC,cm.DESSC,cm.DESWC,cm.DESPL,cm.DESPLd,cm.DESSL,cm.DESSLd,cm.DESWLsy,cm.DESWLsyd,cm.DESWLlt,cm.DESWLltd,cm.CRFNO1,cm.CRFAO1,cm.CRFSO1,cm.CRFNOa,cm.CRFAOa,cm.CRFSOa,cm.CRFCWO1,cm.CRFCWO1d,cm.CRFCWOa,cm.CRFCWOad,cm.CRFANP1,cm.CRFANPa,cm.LSASS1,cm.LSASS1d,cm.LSASSp,cm.LSASSpd,cm.LSAPP1,cm.LSAPP1d,cm.LSAGN,cm.LSAGNd,cm.LDTTRc,cm.LDTTRa,cm.LDMTLDa,cm.LDVOCDa,cm.CNCAll,cm.CNCCaus,cm.CNCLogic,cm.CNCADC,cm.CNCTemp,cm.CNCAdd,cm.CNCPos,cm.CNCNeg,cm.CNCAlter,cm.CNCConclu,cm.CNCExpli,cm.CNCConce,cm.CNCCondi,cm.CNCConfor,cm.CNCFinal,cm.CNCProp,cm.CNCComp,cm.CNCConse,cm.CNCInte,cm.SMCAUSv,cm.SMCAUSvp,cm.SMCAUSr,cm.SMCAUSlsa,cm.SMCAUSwn,cm.SYNLE,cm.SYNMEDpos,cm.SYNMEDwrd,cm.SYNMEDlem,cm.SYNSTRUTa,cm.SYNSTRUTt,cm.DRNP,cm.DRVP,cm.DRAP,cm.DRPP,cm.DRPVAL,cm.DRNEG,cm.DRGERUND,cm.DRINF,cm.WRDNOUN,cm.WRDVERB,cm.WRDADJ,cm.WRDADV,cm.WRDPRO,cm.WRDPRP1s,cm.WRDPRP1p,cm.WRDPRP2,cm.WRDPRP3s,cm.WRDPRP3p,cm.WRDFRQc,cm.WRDFRQa,cm.WRDFRQmc,cm.WRDAOAc,cm.WRDFAMc,cm.WRDCNCc,cm.WRDIMGc,cm.WRDMEAc,cm.RDFRE,cm.RDFKGL,cm.RDL2,liwc.funct,liwc.pronoun,liwc.ppron,liwc.i,liwc.we,liwc.you,liwc.shehe,liwc.they,liwc.ipron,liwc.article,liwc.verb,liwc.auxverb,liwc.past,liwc.present,liwc.future,liwc.adverb,liwc.preps,liwc.conj,liwc.negate,liwc.quant,liwc.number,liwc.swear,liwc.social,liwc.family,liwc.friend,liwc.humans,liwc.affect,liwc.posemo,liwc.negemo,liwc.anx,liwc.anger,liwc.sad,liwc.cogmech,liwc.insight,liwc.cause,liwc.discrep,liwc.tentat,liwc.certain,liwc.inhib,liwc.incl,liwc.excl,liwc.percept,liwc.see,liwc.hear,liwc.feel,liwc.bio,liwc.body,liwc.health,liwc.sexual,liwc.ingest,liwc.relativ,liwc.motion,liwc.space,liwc.time,liwc.work,liwc.achieve,liwc.leisure,liwc.home,liwc.money,liwc.relig,liwc.death,liwc.assent,liwc.nonfl,liwc.filler, add.greeting, add.compliment, add.ners
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,3,1.0,0.0,2.0,0.0,1.6666666666666667,1.1547005383792515,5.5,2.5,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.658207490400596,1.8958503027406284,6.658207490400596,0,0,0,0,0,35.60500000000002,8.790000000000003,0,0,1,0
17,5,4,0,0,4,3,1,4,5,6,3,2,3,0,1,8,0,0,1,1,5,8,0,0,1,2,1,0,0,0,0,17,4,7,1,3,1,2,8,0,1,0,0,1,3,1,1,0,2,6,5,4,3,6,2,1,0,1,0,0,1,2,0,1,3,42,3.0,0.0,12.666666666666666,2.357022603955158,1.9761904761904763,1.1579648934839222,4.947368421052632,2.981940099834799,0,0,-1,1,1,-1,0.030303030303030304,0.04285495643554834,0.04829545454545455,0.037653210894073946,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9130434782608695,0.8157894736842105,57.76,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,-1,0.888888888888889,0.9722222222222222,0.9722222222222222,0.6303386510567015,0.6303386510567015,1,3,0,0,2,0,0,0,12,6,1,4,2,0,0,1,0,0,6.569574941709825,1.8824491335557683,6.569574941709825,424.14285714285717,554.0555555555555,346.125,354.6666666666667,312.77777777777777,15.873070175438642,14.192105263157895,141.07168019507606,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0
11,3,3,0,0,3,3,0,3,4,3,1,0,3,0,1,6,1,0,1,1,1,4,0,0,1,2,2,0,0,0,0,11,2,2,1,4,1,3,3,1,0,0,0,0,3,1,1,0,3,5,2,4,4,1,1,0,0,1,0,0,0,2,0,1,2,23,2.0,0.0,10.0,3.0,2.0434782608695654,1.1862186242450963,5.15,3.070423423568808,0,0,-1,0,0,-1,0.05,0.0,0.05,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.95,111.99999999999991,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,7,2,1,2,0,0,0,0,0,0,6.350150438420539,1.8484785037138196,6.350150438420539,467.5,567.75,324.4166666666667,331.0,297.57142857142856,6.335000000000008,14.860000000000003,98.58459048512806,0,0,0
9,2,2,0,0,2,2,0,2,3,2,2,0,2,0,0,3,1,0,1,1,0,2,0,0,1,1,1,0,0,0,0,9,0,1,0,2,0,2,4,1,1,0,0,1,1,0,1,0,0,1,1,1,2,1,1,0,0,2,0,0,0,1,0,1,1,16,1.0,0.0,14.0,0.0,1.625,0.9574271077563381,4.142857142857143,2.559496123881274,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.9285714285714286,54.88000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,6.598791478021663,1.8868865228751515,6.598791478021663,446.0,579.875,317.875,317.75,290.2,41.553571428571445,10.941428571428574,0,0,1,0
8,1,1,0,0,1,1,0,1,2,1,1,0,1,0,0,3,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,7,0,1,0,2,1,1,2,0,0,0,0,0,1,0,1,0,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,1,1,22,1.0,0.0,20.0,0.0,1.8636363636363635,1.1668212637211672,4.5,2.7294688127912363,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,8,3,2,0,0,0,0,0,0,0,6.56734519170153,1.8821096704233045,6.56734519170153,432.5,557.2222222222222,327.3333333333333,328.1111111111111,292.4,17.335000000000036,15.810000000000002,100.79589998173246,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0
13,4,3,0,0,3,3,0,4,4,4,1,2,3,0,1,4,3,0,3,0,3,8,0,0,2,4,1,3,1,1,1,15,5,2,1,4,3,2,2,2,2,1,0,1,4,1,2,0,1,4,4,1,3,2,4,1,0,1,0,0,0,1,0,1,2,31,2.0,0.0,14.0,2.0,2.3870967741935485,1.3826886695815683,6.071428571428571,3.504370449153165,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9642857142857143,219.52000000000015,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,5.0,-1,0.7142857142857143,1.0,1.0,0,0,0,2,0,0,0,0,0,0,9,5,3,1,1,0,0,0,0,0,6.483011204080463,1.869185094416024,6.483011204080463,420.4,544.9166666666666,318.54545454545456,325.1666666666667,336.25,-21.896428571428544,19.791428571428572,98.92326378660668,0,0,0
20,8,6,0,0,6,6,1,7,5,5,1,1,5,0,1,10,2,0,0,0,3,11,0,0,1,4,1,1,0,0,0,17,2,2,2,3,3,4,7,1,2,0,0,2,4,2,1,0,4,6,4,5,3,2,1,0,0,1,1,0,1,2,0,1,3,52,3.0,0.0,15.333333333333334,7.93025150224688,2.019230769230769,1.2601024641715297,4.978260869565218,3.4293435196004096,0,0,-1,0,0,-1,0.030303030303030304,0.030303030303030304,0.04584304584304585,0.03309330138158019,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9230769230769231,0.8478260869565217,84.64,0.857625803025196,1.0,1.0,5.0,0.0,0.0,3.0,10.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,-1,0.8333333333333333,1.0,1.0,0.7678240624016401,0.7678240624016401,0,2,0,0,0,0,0,0,14,5,3,4,2,0,0,0,0,0,6.258714266293664,1.8339747752458648,5.850537248926686,441.77777777777777,541.0952380952381,315.42857142857144,329.0,318.42857142857144,5.5194927536232115,16.298695652173915,133.53412885473927,0,0,1
13,4,2,0,0,2,2,0,4,2,9,4,3,5,1,0,3,1,0,2,1,2,6,0,0,1,1,0,1,0,1,0,11,5,2,2,1,1,4,3,0,2,1,0,2,6,3,2,1,0,4,3,1,1,1,1,0,0,2,0,0,0,1,0,1,2,31,2.0,0.0,14.0,0.0,2.3225806451612905,1.275071155509724,6.035714285714286,3.2676131837118274,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1,1.0,1.0,1.0,0,0,0,2,0,0,1,0,0,0,6,6,1,2,1,0,0,0,0,0,6.61060513920993,1.8886751987216375,6.374512098523861,446.5,536.9,345.6,366.6,388.75,-15.853571428571428,18.94857142857143,96.51404114772232,0,0,0
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,1,2,0,0,1,0,0,1,0,0,1,1,3,1.0,0.0,2.0,0.0,2.6666666666666665,1.5275252316519468,8.5,0.5,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.651480743882171,1.8948394981338248,6.651480743882171,0,0,0,0,0,-91.29499999999996,26.490000000000006,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0
8,2,2,0,0,2,2,1,1,2,2,2,2,0,0,3,3,0,0,2,0,2,2,0,0,1,4,3,1,0,0,1,6,0,1,1,2,1,1,3,1,1,0,0,1,1,1,0,0,3,3,2,2,0,2,1,0,0,0,0,0,0,1,0,1,3,25,3.0,0.0,6.333333333333333,5.557777333511022,2.16,1.4047538337136984,6.157894736842105,3.391369198649897,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9473684210526315,101.07999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0.6029974333550401,0.6029974333550401,1,1,0,0,0,0,0,0,5,3,5,2,0,0,0,0,0,0,6.072715296608764,1.8038058356269615,6.072715296608764,383.0,573.4,270.6,304.4,374.2,-13.319649122806993,16.690526315789473,126.78000381046168,0,1,0
8,6,4,0,0,4,4,1,5,3,3,1,1,1,0,0,2,2,0,1,0,2,5,0,0,0,0,0,0,0,0,0,6,2,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,3,3,1,3,3,2,1,1,0,0,1,0,0,1,0,1,2,18,2.0,0.0,7.0,6.0,1.8888888888888888,1.078609610939221,5.0,2.951996902824546,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9333333333333333,63.00000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.0,1.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,2,0,0,0,4,2,0,0,2,0,0,0,0,0,6.459104287597325,1.8654906530103008,6.459104287597325,383.0,598.5,222.33333333333334,253.16666666666666,320.5,18.44428571428574,12.425714285714289,98.39241070609857,0,1,0
25,7,6,0,0,6,6,1,6,5,5,2,0,4,1,2,13,4,0,1,0,1,6,0,0,1,2,0,0,0,0,0,21,1,4,1,1,2,3,12,1,1,1,0,0,4,1,1,1,3,4,1,8,9,5,2,3,0,3,0,0,1,2,0,1,1,52,1.0,0.0,47.0,0.0,1.9423076923076923,1.1099101100939155,4.74468085106383,3.0698817296948375,0,0,-1,0,0,-1,0.041666666666666664,0.07216878364870323,0.016666666666666666,0.049999999999999996,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.8888888888888888,113.39999999999996,0.8950199671129906,1.0,0.0,4.0,0.0,0.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,-1,0.5416666666666666,0.9166666666666666,0.9166666666666666,0,0,2,0,0,0,0,0,1,1,11,4,1,2,1,0,0,1,0,0,6.26463322290005,1.8349200428034766,6.26463322290005,547.0,585.0526315789474,271.4736842105263,297.7894736842105,323.94444444444446,-11.870000000000005,26.591063829787235,96.25043071449561,0,0,7
12,4,4,0,0,4,4,1,3,3,4,3,2,0,1,0,7,1,0,1,0,1,5,0,0,1,2,2,0,0,0,0,10,3,4,1,0,1,1,4,0,1,0,1,0,1,1,0,0,2,4,2,5,0,1,3,0,0,2,0,0,0,3,0,1,2,23,2.0,0.0,10.0,5.0,2.5217391304347827,1.7286243931201821,6.05,3.787809393303734,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9,56.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,-1,1.0,1.0,1.0,0,0,0,1,0,0,2,0,0,1,5,3,1,3,0,0,0,0,0,0,6.31805690870537,1.8434117097317566,6.31805690870537,383.0,574.0,271.75,282.125,315.42857142857144,-35.964999999999975,20.76,95.26045365780273,0,1,0
4,1,1,0,0,1,1,0,1,2,1,0,1,0,0,1,2,1,0,1,0,2,2,0,0,0,1,1,0,0,0,0,5,0,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,2,20,2.0,0.0,7.5,5.5,2.25,1.51744244666721,6.6,4.062839729384691,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,5.906590966200399,1.776068840320671,5.119045504040346,499.0,573.5,283.1666666666667,340.5,295.5,-26.37749999999997,18.801666666666666,68.63640541721588,1,0,2
5,1,1,0,0,1,1,0,1,2,1,0,0,0,0,0,3,1,0,3,1,0,2,0,0,2,1,1,0,0,0,0,7,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,2,20,2.0,0.0,8.0,6.0,1.65,1.1821033884786183,4.75,3.3260336739125176,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,6.318838561665425,1.8435354193822613,6.318838561665425,487.5,570.625,312.0,362.5,385.6,45.377500000000026,8.917500000000004,95.27781026178074,1,0,2
17,5,5,0,0,5,5,1,4,6,8,4,3,4,0,2,8,2,0,3,0,2,7,0,0,3,2,2,0,0,0,0,16,2,3,1,4,2,1,5,0,2,1,0,1,2,0,1,1,3,6,5,4,3,1,3,0,0,2,0,0,1,3,0,1,2,42,2.0,0.0,17.5,14.5,1.6666666666666667,0.9016696346674323,4.571428571428571,2.6326055999518725,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9523809523809523,0.8285714285714286,57.166666666666686,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.2,0.0,2.0,-1,0.75,1.0,1.0,0,0,0,2,0,0,1,0,0,1,7,6,4,4,1,0,0,1,0,0,6.518454598298716,1.8746373230429334,6.518454598298716,383.0,577.3571428571429,272.9166666666667,307.0,314.1818181818182,36.79250000000002,12.475000000000001,99.71028435522298,0,1,1
5,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,3,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,5,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,1,2,0,1,3,0,0,0,0,0,0,1,0,1,2,18,2.0,0.0,7.5,5.5,2.0555555555555554,1.4741786236338814,6.133333333333334,4.014418457953226,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,5.719687169956527,1.743914113329082,5.338374691959425,493.6666666666667,565.0,294.6666666666667,349.8333333333333,270.0,7.462500000000006,14.081666666666667,73.50661003495902,1,0,2
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,1,5,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,18,2.0,0.0,6.0,4.0,2.2777777777777777,1.7423971167384031,7.416666666666667,4.050891534245545,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.9166666666666666,40.319999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,5.761312838974883,1.7511653721703397,5.281203435726976,487.5,545.8,304.4,360.0,322.3333333333333,-46.00499999999997,21.16666666666666,72.2371222903175,1,0,2
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,3,2,2,0,0,0,0,4,0,0,2,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2,14,2.0,0.0,5.0,3.0,2.2142857142857144,1.625686668105863,7.3,4.561797891182818,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,5.9941848386727035,1.7907898057017455,4.795347870938162,493.6666666666667,551.8,341.5,387.8,290.0,-26.659999999999968,18.220000000000002,61.44869947418188,1,0,2
7,2,2,0,0,2,1,1,1,3,1,0,0,1,0,2,1,1,0,2,0,2,3,0,0,2,3,2,1,0,1,0,5,1,0,3,1,1,1,2,2,0,0,0,0,0,0,0,0,1,3,1,3,2,1,2,0,0,0,0,0,0,0,0,1,2,26,2.0,0.0,10.0,8.0,2.1538461538461537,1.5412282813991622,6.5,4.11703777004778,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,0,7,2,2,2,0,0,0,0,0,0,6.090749788271853,1.8067711920862468,5.481674809444667,491.75,573.9090909090909,303.0,326.6363636363636,280.3333333333333,-14.814999999999998,17.81,76.68858914371881,1,0,2
16,4,4,0,0,4,4,0,4,5,5,1,2,3,0,2,10,1,0,3,0,2,4,0,0,1,3,2,1,0,0,0,13,2,3,2,3,2,3,5,1,0,0,0,0,0,0,0,0,4,7,2,4,5,3,1,0,0,1,0,0,0,3,0,1,4,47,4.0,0.0,9.25,5.0682837331783235,2.021276595744681,1.3591775278698586,5.648648648648648,3.535275639822898,1,1,-1,1,1,-1,0.012345679012345678,0.017459426695964134,0.013117283950617281,0.018598720359867208,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.96,0.918918918918919,127.77333333333341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,-1,0.7365079365079366,0.9761904761904763,0.9761904761904763,0.8220018274113299,0.8220018274113299,0,3,1,0,2,0,1,1,13,6,2,4,1,0,0,0,0,0,6.20051587314965,1.8246324939363907,5.6977713428942725,451.6666666666667,563.0,312.1333333333333,320.73333333333335,328.38461538461536,3.094898648648666,15.125608108108114,132.5254715150611,0,1,1
6,1,1,0,0,1,0,1,0,1,2,0,1,0,0,0,2,2,0,3,0,1,2,0,0,1,1,1,0,0,0,0,5,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,4,0,0,0,0,0,0,0,0,1,3,24,3.0,0.0,6.0,3.265986323710904,2.125,1.541103500742244,6.833333333333333,4.017323597731316,0,0,-1,0,0,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-1,0.9375,1.0,1.0,0.6111575592573077,0.6111575592573077,1,2,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,6.028398953139626,1.796481461908606,5.023665794283021,493.6666666666667,555.5,309.6666666666667,365.0,312.6666666666667,-10.754999999999995,16.25,103.986124289883,1,0,2
